Предоставление кредита по договору №021 от 31 октября 2027 (приобретение товаров длительного пользования)	BANK_SERVICE
Оплата за ж/д, авиабилеты и проживание по счету 45119430735292231803 от 2027-09-15 на основании договора №60-00262Е от 14.06.2024 г.	SERVICE
Оплата за Огурцы соленые Красная цена 1кг по счету 44144318833516633864 от 24 ноября 2028г Сумма 3180-00	LEASING
За транспортировку, перевозка грузовым транспортом из г. Севастополь в г. Новокуйбышевск по договору №471 от 08/05/2024г.	SERVICE
За юридические услуги по договору б/н от 07 февраля 2023 г.	SERVICE
Возврат денежных средств по договору займа 66.319069-АГ от 29 ноября 2024. Без НДС	LOAN
3й лизинговый платеж по договору 95.481231-БВ от 2025.02.08. В т.ч. НДС(20%) 413333,33	LEASING
Оплата за Размещение рекламы по счету 98407572747969674785 от 09.02.2026 г.; Договор №4-01076/43 от 25 апреля 2023г	SERVICE
Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Каменск - Уральский, Светлая ул., д. 8	REAL_ESTATE
Оплата за игристое вино Asti по договору №09Е-02403 от 25 июня 2023 г. .Сумма 520000.00 В т.ч. НДС 20% 86666.66	FOOD_GOODS
За консультации юриста по договору №53-04997Г от 21.12.2026 г.	SERVICE
Оплата за Экзотические фрукты по счету 21672306388270637682 от 26 января 2025г Сумма 3070-00	FOOD_GOODS
Оплата за Крем-мыло Aura Pure Cotton Хлопок и мед 2в1 500мл по счету 71636715946493979004 от 20.01.2025 Сумма 2000.00	NON_FOOD_GOODS
Оплата за Фисташки Красная цена неочищенные жареные соленые 100г по счету 21481685835511674139 от 21.07.2023г. Сумма 550.00	FOOD_GOODS
Оплата дог №Е-03027/55 от за 09/24г.согл.сч 0919 от 25.09.24г.,счет-фактура 0250 от 26.09.2024г.	NOT_CLASSIFIED
Предоставление кредита по договору №04028Е от 02/02/2026 (приобретение транспортного средства)	BANK_SERVICE
Оплата по договору процентного займа (20%) №Е03103/69 от 23 июля 2024. Без НДС	LOAN
Оплата за консультирование в сфере информационных технологий по договору №13-02051А от 27.11.2028г	SERVICE
За юридические услуги по договору №18-04777Б от 05 августа 2024 г.	SERVICE
Оплата за Ролик Econta для чистки одежды в ассортименте по счету 82050258199193316744 от 06 ноября 2024 Сумма 1290,00	NON_FOOD_GOODS
Оплата за насосы по договору №286 от 01 марта 2024 г. (частичная оплата).Сумма 2980000.00В тч НДС(20%) 496666.66	NON_FOOD_GOODS
Оплата за Перец Индана душистый горошек 10г по счету 77347015200541460806 от 10 сентября 2024 г. Сумма 2750-00	FOOD_GOODS
"Оплата ДКП №А03808/04 от 15.04.2026 за коттедж №39 в поселке ""Благовещенское"""	FOOD_GOODS
Оплата за Драже M&M's с молочным шоколадом 45г по счету 35541560296343352807 от 24 февраля 2028г Сумма 4940,00	FOOD_GOODS
Оплата по счету 0619,0620,0621 от 21.06.2024 (в рамках договора финансовой аренды №03036А от 23/05/2024г.). В т.ч. НДС(20%) 500000.0	LEASING
Оплата по счету 0149,0150,0151 от 09 июля 2024 (в рамках договора финансовой аренды №Г01304/64 от 14.06.2024). В т.ч. НДС(20%) 381666.66	LEASING
Доплата по счету №53-03674Д от 09.01.2023г. аренда помещения в июля 2024 г. Договор №09Б-03069 от 25 ноября 2023 г.	REAL_ESTATE
За тур.поездку по договору №Б00659 от 06 сентября 2028г	SERVICE
Оплата по сч. 0638 от 13 ноября 2025г за абхасзие мандарины. Сумма 10600-00 В т.ч. НДС 20% - 1766-66	FOOD_GOODS
Предоставление кредита по договору №74Б-00692 от 24/08/2027г. (нецелевой кредит)	BANK_SERVICE
Оплата по счет-фактуре 0779,0780,0781 от 04 июня 2024 за фитинги,метизы.Сумма 10200.00 В т.ч. НДС 20% 1700.0	NON_FOOD_GOODS
Предоставление кредита по договору №Д-00778/46 от 11 сентября 2026 г. (приобретение транспортного средства)	BANK_SERVICE
Оплата за Перец Индана душистый горошек 10г по счету 84209938969898547183 от 10/10/2025 Сумма 4260.00	FOOD_GOODS
Оплата за Чайный напиток Принцесса Ява Каркадэ 25х1.5г по счету 86889278008727977399 от 11.10.2026 г. Сумма 3390-00	FOOD_GOODS
Оплата по дог.финансовой аренды №Е-01359/73 от 02 июня 2025г, акт приема-передачи 466 от 12.08.2024г. В т.ч. НДС(20%) 183333,33	LEASING
Оплата процентов за период с 09.05.2027 по 22.04.2026 по Договору №47-04652Е от 02.11.2023	NON_FOOD_GOODS
Лечение по договору №29-01133 от 30.09.2023 г.	SERVICE
Оплата по договору проецнтного займа №03215Е от 16/02/2024г.. Без НДС	LOAN
Оплата за Набор подарочный Pantene Pro-V Aqua Light шампунь + бальзам 250мл и 200мл по счету 50828978459041216968 от 14.09.2028 Сумма 1210,00	NON_FOOD_GOODS
Предоставление денежных средств по договору займа №01704Б от 15 декабря 2023. Без НДС	BANK_SERVICE
Возврат денежных средств по договору займа №01906Б от 11 мая 2023г. Без НДС	LOAN
Приобретение недвижимости по адресу г. Находка, Тихая ул., д. 9 по договору 86.002302-ГЕ от 14/08/2025г.	REAL_ESTATE
Оплата по дог.финансовой аренды №В00799/49 от 29 июля 2025г, акт приема-передачи 967 от 09 декабря 2024 г.. В т.ч. НДС(20%) 465000,0	LEASING
За гостиницу (Россия, г. Нефтеюганск)	SERVICE
За доставку водным транспортом из г. Одинцово в г. Волгоград по договору №42-03536Е от 2026.08.09	SERVICE
Оплата по дог.финансовой аренды №Г03489 от 05.12.2023 г., акт приема-передачи 72 от 2024.12.30. В т.ч. НДС(20%) 180000,0	LEASING
Комиссия за выполнение функций агента валютного котнроля по операциям в рамках контракта или кредитного обслуживания	BANK_SERVICE
Оплата за Консервы из фруктов и ягод по счету 14843739832419131072 от 22.07.2027г Сумма 4540,00	LEASING
"Оплата по договору №00956Д от 24/06/2026г., счету 0778 от 24/06/2026г. за ""Дымовские колбасы"".Сумма 3960000.00 В т.ч. НДС 20% 660000.0"	FOOD_GOODS
Оплата за Жидкость моющая Mr.Proper Лимон для полов и стен 500мл по счету 23103703369657326363 от 06 мая 2026 г. Сумма 1060-00	NON_FOOD_GOODS
Оплата за насосы по договору №00400Е от 20 мая 2027г (частичная оплата).Сумма 3150000.00В тч НДС(20%) 525000.0	NON_FOOD_GOODS
Возмещение расходов на страхование ОСАГО по договору лизинга 82.259900-АГ от 04.07.2024г в сумме 20000.00, без НДС	LEASING
За бронирование отеля в г. Кызыл по договору №58-00154 от 11 марта 2023 г.	SERVICE
Предоставление кредита по договору №Е01682/20 от 14 апреля 2024г (приобретение транспортного средства)	BANK_SERVICE
Оплата за Суперклей Liberhaus гель 3г по счету 35990300948646593803 от 26.08.2023г Сумма 4600.00	NON_FOOD_GOODS
Оплата за Паштет Гастроном Нежный из куриного мяса 90г по счету 23979696930590179821 от 08.06.2027г Сумма 2460.00	FOOD_GOODS
Оплата по Счету 0917 от 09 декабря 2028 за возмещаемые расходы Сумма 44000.00 в том числе НДС(20%) 7333.33	SERVICE
Оплата за ж/д, авиабилеты и проживание по счету 89015145174812909167 от 04 июля 2027г на основании договора №04120Г от 17 апреля 2023г	SERVICE
2й лизинговый платеж по договору №289 от 10 марта 2025. В т.ч. НДС(20%) 441666.66	LEASING
Оплата за Губка для обуви Econta черная 25г по счету 17944477561119145429 от 18 ноября 2024г Сумма 4210.00	NON_FOOD_GOODS
Доплата по счету №02739Г от 05/07/2027 аренда помещения в марта 2024 г. Договор №Б00976/98 от 25 апреля 2026 г.	REAL_ESTATE
Оплата за Жироудалитель Liberhaus 500мл по счету 57738296828475689691 от 05.12.2023г Сумма 3340.00	NON_FOOD_GOODS
Оплата за Кондиционер для белья Е Fresh 1л по счету 59279327937346713311 от 11.05.2025 г. Сумма 1600,00	NON_FOOD_GOODS
Предоставление денежных средств по договору займа №8-03094/30 от 14 мая 2023г. Без НДС	BANK_SERVICE
Предоставление кредита по договору №34Д-04649 от 02 декабря 2026 г. (приобретение товаров длительного пользования)	BANK_SERVICE
Возврат денежных средств по договору займа №166 от 13 октября 2023г. Без НДС	LOAN
оплата по договору №7-00872/48 от 11.09.2023 г. за ЖКТМСумма 2490000.00В т.ч. НДС(20%) 415000.0	SERVICE
Возврат денежных средств по договору займа №71-03990Е от 19 июля 2024г. Без НДС	LOAN
За строительные работы по адресу г. Новошахтинск, Мира ул., д. 24 по договору №39Б-00775 от 28 августа 2026г	SERVICE
Предоставление кредита по договору б/н от 16 октября 2024г (приобретение недвижимости)	BANK_SERVICE
Оплата за Халва Красная цена Подсолнечная 250г по счету 06656234196603879483 от 02 декабря 2026г Сумма 4840,00	FOOD_GOODS
За аренду машины/автомобиля по договору 56.137308-ДГ от 07.04.2024г.	SERVICE
Оплата за Приправа Красная цена для курицы 15 г по счету 32776232756979083736 от 25.03.2024 г. Сумма 3910,00	FOOD_GOODS
Оплата по счету 0648,0649,0650 от 02 августа 2024 (в рамках договора финансовой аренды №44Г-01916 от 17 сентября 2023). В т.ч. НДС(20%) 228333,33	LEASING
Оплата по счету № 0659 от 25/11/2027 за аренду помещения по договору субаренды №Б04549 от 27.12.2023 г.	REAL_ESTATE
Оплата за Декор для дома по счету 01582254801843139751 от 31/03/2026г. Сумма 1150.00	NON_FOOD_GOODS
Оплата процентов за период с 17.08.2023 по 08 октября 2027г по Договору №239 от 09.11.2028г.	LOAN
Окончательный расчет по акту приема-передачи №0607 от 28 сентября 2024г (договор лизинга №53-01441Г от 23 ноября 2024). В т.ч. НДС(20%) 86666,66	LEASING
"Оплата по договору №51Г-02317 от 22 ноября 2027, счету 0999 от 22 ноября 2027 за ""Дымовские колбасы"".Сумма 1590000-00 В т.ч. НДС 20% 265000-00"	FOOD_GOODS
Окончательный расчет по акту приема-передачи №0552 от 20.02.2024 г. (договор лизинга №58-01483А от 13 мая 2024 г.). В т.ч. НДС(20%) 528333-33	LEASING
За доставку ж/д транспортом из г. Тамбов в г. Химки по договору №2-02550/74 от 26.01.2028 г.	SERVICE
НДС от комиссии за выполнение функций агента валютного контроля по операциям в рамках контратка	BANK_SERVICE
Оплата за Конфеты в упаковках по счету 82070831710272838487 от 23 января 2023 г. Сумма 2640-00	FOOD_GOODS
оплата по счетам 0625, 0081,0463, 0498 за услугиСумма 07 декабря 2023В т.ч. НДС(20%) 10700-00	SERVICE
Оплата по Договору №7-03639/73 от 06 декабря 2027г за акт 0569 транспортные услуги Сумма 30000-00Без налога(НДС)	SERVICE
За доставку автомобилем из г. Нальчик в г. Люберцы по договору №53-03489Б от 2026-05-16	SERVICE
Оплата обучения по договору №Г04761 от 11/11/2023	SERVICE
Оплата по договору №А02273/36 от 2025.04.12, за сырьё для пищевой промышленности в т.ч. НДС 20% 415000-00	FOOD_GOODS
Оплата за ж/д, авиабилеты и проживание по счету 36909961686799220185 от 16 декабря 2023г на основании договора №26-04018Б от 05/08/2027	SERVICE
Оплата по дог.финансовой аренды №Б-00624/69 от 20.01.2024 г., акт приема-передачи 923 от 24 мая 2024 г.. В т.ч. НДС(20%) 556666-66	LEASING
Оплата за 500 штук новогодних шоколадных подарков по счету 0247 от 21 июня 2028г .Сумма 38700-00 В т.ч. НДС 20% 6450-00	FOOD_GOODS
Оплата за Рукав для запекания Econta, 3м по счету 59997536930451747755 от 06.12.2025г. Сумма 4460-00	NON_FOOD_GOODS
Оплата за ж/д, авиабилеты и проживание по счету 24142308449263278331 от 12/09/2025 на основании догвоора №493 от 07.04.2026г.	SERVICE
Оплата за Лапша быстрого приготовления Роллтон По-домашнему с курицей 85г по счету 98763591816341007353 от 31.10.2025г. Сумма 1350.00	REAL_ESTATE
По предвариельному договору 62.461419-ЕА от 19.01.2027г. за квартиру в ЖК по адресу г. Саранск, Октябрьский пер., д. 3	LOAN
Оплата по догвору купли-продажи б/н от 2028.02.18 за виллу №01 по адресу г. Нижневартовск, Озерный пер., д. 5	REAL_ESTATE
Предоставление денежных средств по договору займа №Д04983/97 от 18 ноября 2024 г.. Без НДС	BANK_SERVICE
Оплата аванса за ГСМ по счету А-0779 от 2024.09.22 к Договору №В01038 от 25.01.2024г. на сумму 4700000-00В т.ч. НДС(20%) 783333-33	FOOD_GOODS
За покупку авиабилетов г. Уфа - г. Подольск по договору №Б01960 от 03 января 2028	SERVICE
Оплата за Чистящие средства для ванной и туалета по счету 14592156372196072135 от 17 июля 2027г Сумма 600,00	FOOD_GOODS
Оплата за Зубная паста Splat отбеливание плюс 100мл по счету 47991665792818004612 от 28 мая 2028г Сумма 3150-00	NON_FOOD_GOODS
Оплата за Травяной чай по счету 49772274147573918292 от 25.05.2025 Сумма 1700.00	FOOD_GOODS
Оплата за Средство Calgon 3в1 для смягчения воды и предотвращения образования известкового налета 400г по счету 10462771646039194739 от 23.04.2027 г. Сумма 4260-00	NON_FOOD_GOODS
Оплата за Вафли Шарлиз Голландские с карамельной начинкой 290г по счету 12264802033961643029 от 05.11.2026 г. Сумма 3920.00	FOOD_GOODS
За информационные услуги по договору №62-00071Г от 05.06.2028г	SERVICE
Оплата по счету 0131,0132,0133 от 04.05.2024 (в рамках договора финансовой аренды №В-02972/99 от 20 марта 2023 г.). В т.ч. НДС(20%) 451666.66	LEASING
НДС от комиссии за выполнение функций агента валютного контроля по операциям в ракмах контракта	BANK_SERVICE
Оплата за Антистатик Лира 200мл по счету 91066603947274219819 от 20/08/2025 Сумма 1460,00	NON_FOOD_GOODS
Оплата Дог №Г04449 от 15 февраля 2022 г., согл. Сч 0352-27 от 27/01/2024г. оплата за сброс загрязняющих веществ	NOT_CLASSIFIED
За покупку авиабилетов г. Димитровград - г. Керчь по договору №Д04773 от 01.11.2026 г.	SERVICE
Оплата за запасные части для оборудования по счету №0951 от 19.08.2024; Договор б/н от 18/09/2023	NON_FOOD_GOODS
За строительные работы по адресу г. Симферополь, Максима Горького ул., д. 17 по договору 59.330546-ЕБ от 04.11.2023г.	SERVICE
Лечение по договору №32Е-02859 от 16.02.2025	SERVICE
Окончательный расчет по акту приема-передачи №0322 от 19.04.2024 г. (договор лизинга №Д04193/59 от 08.09.2023 г.). В т.ч. НДС(20%) 563333-33	LEASING
За участие в конференции в г. Сургут по договору №03527Б от 16 апреля 2025 г.	SERVICE
За покупку авиабилетов г. Оренбург - г. Керчь по договору №51-02281В от 03 сентября 2026г	SERVICE
Оплата за программирование блока фары Mercedes VIN A007642266. Работы выполнялись по з/н 25.276750-ЕВ	SERVICE
Оплата по догвору купли-продажи №26Е-00311 от 30.06.2027г за виллу №43 по адресу г. Нальчик, Ленинская ул., д. 8	REAL_ESTATE
Обеспечительный платеж за виллу,договор 36.275241-АД от 09/10/2024г.	REAL_ESTATE
оплата по счеатм 0149, 0189,0998, 0030 за услугиСумма 08.10.2027гВ т.ч. НДС(20%) 21800.00	SERVICE
За гостиницу (Россия, г. Томск)	SERVICE
Оплата за ж/д, авиабилеты и проживание по счету 49289621800772873657 от 16 октября 2025г на основании договора №Д-03412/90 от 2027.01.27	SERVICE
Оплата за Станки бритвенные Gillette 2 одноразовые 5шт. по счету 86484115694498627726 от 17.06.2024 г. Сумма 3090-00	NON_FOOD_GOODS
государственаня пошлина	TAX
Оплата за Эскимо Магнат Шоколадный трюфель сливочное с наполнителем-бисквитами в шоколаде 8% БЗМЖ 72г по счету 61995641853107290051 от 12/10/2028г. Сумма 3810.00	FOOD_GOODS
За бронирование отеля в г. Калининград по договору №02680В от 15.01.2023	SERVICE
Оплата за Кофе в зернах Bushido Sensei 227г по счету 71285484126140448880 от 05 февраля 2023 Сумма 510,00	FOOD_GOODS
Оплата за Печенье Oreo с какао и ванильной начинкой 228г по счету 83852622304031219951 от 08 апреля 2028г Сумма 730.00	FOOD_GOODS
Оплата за Зубная паста Splat отбеливание плюс 100мл по счету 17882459777694810811 от 29.09.2028г. Сумма 4170,00	NON_FOOD_GOODS
Предоставление денежных средств по договору займа №Д01413 от 04 сентября 2024 г.. Без НДС	BANK_SERVICE
Предоставление кредита по договору 75.150169-ЕД от 04 февраля 2023 (приобретение товаров длительного пользования)	BANK_SERVICE
Оплата за Весы Liberhaus C001L-524G кухонные по счету 79343313715309807632 от 2025.01.15 Сумма 4060-00	NON_FOOD_GOODS
Оплата за Товары для ухода за автомобилем по счету 99499359494464791432 от 30 марта 2027 г. Сумма 4070,00	NON_FOOD_GOODS
Оплата за Дезодорант - антиперспирант Рексона Женский спрей яркий букет 150мл по счету 48745638280320366667 от 23.03.2028г Сумма 4260,00	NON_FOOD_GOODS
Оплата по договору №Е-04038/89 от 04.12.2024 г., счету 0808 от 04.12.2024 г. за мясные деликатесы. Сумма 48500.00 В т.ч. НДС 20% 8083.33	FOOD_GOODS
За доставку ж/д транспортом из г. Нижний Тагил в г. Коломна по договору №07Е-03481 от 20/07/2025	SERVICE
Оплата по дог.финансовой аренды №05-02504Б от 09.05.2023 г., акт приема-передачи 174 от 11 июня 2024 г.. В т.ч. НДС(20%) 96666.66	LEASING
Оплата процентов за период с 14/08/2023 по 19.01.2027г. по Договору №В03629/77 от 11 мая 2025 г.	BANK_SERVICE
Оплата за Лапша Доширак быстрого приготовления со вкусом курицы, 90г по счету 58197275129856765488 от 04 марта 2024 Сумма 2900,00	FOOD_GOODS
Доплата по счету №Д03124/21 от 15.03.2026 аренда помещения в марта 2024 г. Договор 63.417522-ГВ от 21.11.2023г	REAL_ESTATE
За консультации юриста по договору №02238В от 04 августа 2025г	SERVICE
Оплата за Салфетки Pupi влажные для интимной гигиены 15шт по счету 51443146617089495880 от 28.01.2024 г. Сумма 4150,00	NON_FOOD_GOODS
По предвариельному договору №А00240/68 от 08.05.2025 г. за квартиру в ЖК по адресу г. Саранск, Садовый пер., д. 21	REAL_ESTATE
За строительные работы по адресу г. Новочеркасск, Партизанская ул., д. 9 по договору №58А-01175 от 12.07.2024г	SERVICE
Оплата за Губка для обуви Econta черная 25г по счету 92622924777842791296 от 30 сентября 2024 г. Сумма 3980.00	NON_FOOD_GOODS
За покупку авиабилетов г. Артем - г. Петропавловск-Камчатский по договору №Г-01045/99 от 26/11/2028г.	SERVICE
Доплата по счету 18.064177-ДВ от 04 июня 2028г аренда помещения в июня 2024 г. Договор №03810Д от 11 мая 2027	REAL_ESTATE
Оплата за Ананасы Global Village кольца 580г по счету 84047453458407745529 от 20 мая 2026 Сумма 1280-00	FOOD_GOODS
За бронирование отеля в г. Реутов по договору №271 от 01 апреля 2028	SERVICE
За транспортировку, перевозка водным транспортом из г. Курган в г. Симферополь по договору 40.201207-БВ от 06 февраля 2025 г.	SERVICE
Оплата по счету № 0727 от 06/11/2025 за аренду помещения по договору субаренды №Д01360 от 2023.10.10	REAL_ESTATE
За строительные работы по адресу г. Саратов, Рабочая ул., д. 17 по договору №А00015 от 27/09/2024г.	SERVICE
Оплата по счету 0132,0133,0134 от 16/12/2024 (в рамках договора финансовой аренды №43-01548Б от 21.09.2025г.). В т.ч. НДС(20%) 321666-66	LEASING
Оплата по договору №02136А от 22.08.2028 г., за сырьё для пищевой промышленности в т.ч. НДС 20% 533333,33	FOOD_GOODS
Оплата за Фисташки Красная цена неочищенные жареные соленые 100г по счету 51010321019900876433 от 08/06/2026 Сумма 2100-00	LEASING
Оплата за Морепродукты по счету 98161178440723362199 от 20 декабря 2024 Сумма 4780,00	NOT_CLASSIFIED
Оплата по дог.финансовой аренды №4-00149/21 от 07 февраля 2024 г., акт приема-передачи 447 от 04 сентября 2024 г.. В т.ч. НДС(20%) 548333-33	LEASING
Оплата за запасные части для оборудования по счету №0128 от 11/10/2024; Договор б/н от 30.07.2025 г.	NON_FOOD_GOODS
Оплата за Паста Крем-Фиш кальмар-креветка 150г по счету 20094536141487089591 от 10.02.2026г. Сумма 1570,00	FOOD_GOODS
Возмещение рахсодов на страхование ОСАГО по договору лизинга №Д03116 от 18.09.2024 г. в сумме 40500.00, без НДС	LEASING
Оплата по счет-фактуре 0401,0402,0403 от 08 апреля 2024г за фитинги,метизы.Сумма 12600.00 В т.ч. НДС 20% 2100.0	NON_FOOD_GOODS
Оплата по Договору №В-01149/98 от 21/03/2024г.за бухгалтерское сопровождение в счет задолженности	LEASING
Оплата за запасные части для оборудования по счету №0532 от 2024-03-20; Договор №9-01762/28 от 22.08.2025 г.	NON_FOOD_GOODS
Оплата за запчасти по договору поставки №02600Г от 12.05.2024 г. (ГБД 0411 АО Автодом Ауди по счету №0353	SERVICE
Оплата Дог №8-00629/92 от 25 марта 2022 г., согл. Сч 0646-27 от 16.02.2024 г. оплата за сброс загрязняющих веществ	NOT_CLASSIFIED
По предвариельному договору №Г03486/43 от 14.06.2026г за квартиру в ЖК по адресу г. Ачинск, Речная ул., д. 25	REAL_ESTATE
Оплата за Семечки От Мартина черные отборные жареные с морской солью 100г по счету 21062861859723592224 от 05/03/2025г. Сумма 3390,00	FOOD_GOODS
Оплата за Дезодорант - антиперспирант Рексона Женский спрей яркий букет 150мл по счету 41180811851482891881 от 03.01.2024 г. Сумма 770,00	FOOD_GOODS
Оплата за Ананасы Global Village кольца 580г по счету 22048077055265341646 от 16 января 2027г Сумма 2390-00	FOOD_GOODS
Оплата за Тунец Fish House кусочки в собственном соку 185г по счету 85278912226957580277 от 02.07.2028г Сумма 4450.00	LEASING
За транспортировку, перевозка автомобилем из г. Первоуральск в г. Муром по договору №16-03240 от 29 января 2028 г.	SERVICE
За участие в конференции в г. Петрозаводск по договору №Д01835/73 от 08.12.2025 г.	SERVICE
Оплата за Печенье Шарлиз Американо сдобное 250г по счету 35501574289818373317 от 10.11.2025 г. Сумма 4210.00	FOOD_GOODS
Оплата за Стейк Веско Классический из говядины охлажденный 190г по счету 61150511956492085354 от 2027.10.24 Сумма 3910.00	FOOD_GOODS
Оплата за Цикорий Elza Natural chicory растворимый гранулированный 100г по счету 04808041800033070352 от 26 января 2028г Сумма 3220-00	FOOD_GOODS
Оплата за Козинак Mixbar подсолнечный 150г по счету 68296350881040491593 от 28 декабря 2023 Сумма 3270-00	FOOD_GOODS
Оплата по договору процентного займа №7-02242/58 от 02 марта 2024г. Без НДС	LOAN
Оплата Дог 56.232006-ВВ от 18.01.2021, согл. Сч 0474-27 от 06.11.2024 г. оплата за сброс загрязняющих веществ	NOT_CLASSIFIED
За транспортировку, перевозка по железной дороге из г. Северодвинск в г. Севастополь по договору №7-00604/39 от 2027.09.20	SERVICE
Окончательный расчет по акту приема-передачи №0085 от 10 февраля 2024 (договор лизинга №6-01453/44 от 04.08.2023г). В т.ч. НДС(20%) 143333,33	LEASING
За информационные услуги по договору №46-04828Е от 21.11.2025г.	SERVICE
Оплата за Масло Borges оливковое Extra virgin original 0.5л по счету 76183669023209071075 от 02 мая 2023г Сумма 4130-00	FOOD_GOODS
Оплата по договору лизинга №Г00460/45 от 18 июля 2025 г., акт приема-передачи 0823 от 27.10.2024 г.. В т.ч. НДС(20%) 503333,33	LEASING
За оказание услуг по договору №В01253 от 25 января 2026	SERVICE
За участие в конференции в г. Тверь по договору №41-04199Д от 05/09/2026	SERVICE
Оплата за ж/д, авиабилеты и проживание по счету 38599749089906801603 от 30 марта 2025г на основании договора №081 от 2028.05.26	SERVICE
Оплата за Уксус СП Мирный Aceto Balsamico бальзамический 6% 250мл по счету 76551335474567244233 от 2026-10-20 Сумма 750,00	FOOD_GOODS
Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Мытищи, Сосновая ул., д. 9	REAL_ESTATE
Окончательный расчет по акту приема-передачи №0606 от 28 апреля 2024 (договор лизинга №01682Г от 31 августа 2025г). В т.ч. НДС(20%) 433333.33	LEASING
оплата по договору 20.200207-БА от 15.09.2027 г. за ЖКТМСумма 1580000,00В т.ч. НДС(20%) 263333,33	SERVICE
Оплата за насосы по договору №А-03038/56 от 16/11/2024 (частичная оплата).Сумма 4180000.00В тч НДС(20%) 696666.66	NON_FOOD_GOODS
Оплата по договору №А04982/94 от 01/11/2025г. частичная оплата за картонСумма 46200-00В тч НДС(20%) 7700-00	NON_FOOD_GOODS
Оплата по договору №01619В от 29.12.2026, за сырьё для пищевой промышленности в т.ч. НДС 20% 665000-00	FOOD_GOODS
Оплата по счету 0862,0863,0864 от 19.03.2024г. (в рамках договора финансовой аренды 29.069535-ВЕ от 01 мая 2025 г.). В т.ч. НДС(20%) 610000,0	LEASING
За покупку авиабилетов г. Красноярск - г. Копейск по договору №Б00673/44 от 08 сентября 2024	SERVICE
Оплата за Конфеты Toffifee Лесной орех в карамели 125г по счету 19957272484433656777 от 25/02/2027г. Сумма 4790-00	FOOD_GOODS
Оплата по сч. 0885 от 25 июня 2028 г. за пищев. добавку (890,50 ев.) курс 104,4016. В т.ч. НДС 20% - 15 494,94	FOOD_GOODS
Приобретение недвижимости по адресу г. Пятигорск, Ленина ул., д. 3 по договору 03.031940-ДД от 15.03.2025г	REAL_ESTATE
За оказание услуг по договору №56Б-00483 от 04.11.2027 г.	SERVICE
Приобретение недвижимости по адресу г. Красногорск, Коммунистическая ул., д. 23 по договору №17-04299 от 18 ноября 2023 г.	REAL_ESTATE
оплата по счёту № 0523 от 22 июня 2028 г. за транспортные услугиСумма 3930000-00В т.ч. НДС(20%) 655000-00	SERVICE
За транспортировку, перевозка ж/д транспортом из г. Петропавловск-Камчатский в г. Омск по договору №Б-04587/67 от 02.11.2025г	SERVICE
Оплата за Кофе в капсулах по счету 96005325052693842788 от 15.12.2028г. Сумма 2780.00	FOOD_GOODS
За информационные услуги по договору №В-00474/71 от 21/12/2027	SERVICE
Оплата за кофе в зернах по счету 28742975872241382250 от 16 апреля 2025 г. Сумма 1330.00 в т.ч. НДС 20% 221.66	FOOD_GOODS
Предоставление денежных средств по договору займа №Г-00282/35 от 05.02.2024г.. Без НДС	BANK_SERVICE
Оплата за Грунт Seasons универсальный 10л по счету 81533645326688495062 от 28/11/2026г. Сумма 3320.00	NON_FOOD_GOODS
Оплата по Договору №Б-01615/92 от 26 октября 2028 г. за акты 0070 и 0787 (транспортные услуги)Сумма 34800.00В т.ч. НДС(20%) 5800.0	SERVICE
0й лизинговый платеж по договору №В03513 от 02 декабря 2023. В т.ч. НДС(20%) 656666,66	LEASING
Оплата за Суперклей Liberhaus Универсал 3г по счету 01434300981940271530 от 03.02.2025г Сумма 3240,00	LOAN
Оплата по договору процентного займа №Д00427 от 17 июня 2023 г.. Без НДС	LOAN
За юридические услуги по договору №37-02592Е от 30.06.2025г	SERVICE
За участие в конференции в г. Майкоп по договору №В04095 от 10.08.2028 г.	SERVICE
Оплата за Консервы из рыбы и морепродуктов по счету 25600243548589475332 от 30 сентября 2026 г. Сумма 2460-00	FOOD_GOODS
Оплата по договору процентного займа (20%) №03286В от 23 декабря 2024. Без НДС	LOAN
Оплата за Печенье Orion Choco Boy с обогащающей добавкой, 45г по счету 04136330624764633173 от 10/12/2028г. Сумма 4500,00	FOOD_GOODS
Оплата за Персики Global Village половинки в сиропе 820г по счету 98533250669442718362 от 27 июня 2028 Сумма 4420.00	FOOD_GOODS
Оплата по счету #0011 от 22 июля 2023г за яхту/катер Midnight Express FL06354	SERVICE
Оплата за ж/д, авиабилеты и проживание по счету 26966457044453277468 от 27.01.2024 г. на основании договора №15-03026 от 02 июня 2026	SERVICE
Оплата по Договору №Д04095 от 20 октября 2025 г. за акт 0537 транспортные услуги Сумма 29100,00Без налога(НДС)	SERVICE
Оплата за Апельсины по счету 47352962306220523118 от 14 марта 2024 Сумма 4850-00	FOOD_GOODS
Оплата за Какао-напиток Ухтышки растворимый с витаминами 300г по счету 36698101474706185780 от 30.07.2027 Сумма 2810,00	FOOD_GOODS
Возврат денежных средств по договору займа 69.469613-АЕ от 13.01.2023г.. Без НДС	LOAN
За информационные услуги по договору №1-03735/54 от 20 апреля 2028 г.	SERVICE
За строительные работы по адресу г. Владикавказ, Новый пер., д. 10 по договору №92-03553Г от 19.01.2028 г.	SERVICE
